id,tipo_area,dettaglio,ora_inizio,ora_fine,disposizio,posti,municipio,longitudine,latitudine
21986,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1909251,45.4712672
22000,carico scarico merci,merci,08:00:00,20:00:00,linea,4,1,9.1913468,45.4732641
22013,carico scarico merci,30 min,08:00:00,20:00:00,linea,4,1,9.191215,45.4733554
22069,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1926229,45.4709308
22070,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1918295,45.4702432
22077,carico scarico merci,valori,08:00:00,20:00:00,linea,1,1,9.1901814,45.4694073
22090,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.188735,45.468282
22091,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1888733,45.4681687
22167,carico scarico merci,merci,08:00:00,20:00:00,linea,4,1,9.1936197,45.4695851
22177,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1941994,45.4702096
22185,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1942902,45.4690876
22189,carico scarico merci,merci,08:00:00,20:00:00,linea,8,1,9.1950285,45.4684578
22199,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1977935,45.4695421
22257,carico scarico merci,,08:00:00,20:00:00,linea,4,4,9.2479099,45.452847
22278,carico scarico merci,merci,08:00:00,20:00:00,spina,6,4,9.246297,45.4544053
22360,carico scarico merci,,08:00:00,20:00:00,linea,3,8,9.1320497,45.5094525
22401,carico scarico merci,,08:00:00,20:00:00,linea,1,9,9.1535061,45.5021143
22430,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1772669,45.4659502
22435,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1837836,45.4725552
22450,carico scarico merci,merci,08:00:00,11:00:00,linea,3,1,9.1841154,45.4732335
22455,carico scarico merci,merci,08:00:00,20:00:00,linea,1,3,9.2298576,45.4685081
22465,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.230213,45.4705202
22467,carico scarico merci,merci,08:00:00,20:00:00,linea,4,1,9.1834516,45.4748547
22472,carico scarico merci,merci,08:00:00,20:00:00,linea,4,1,9.1835626,45.4752657
22483,carico scarico merci,30 min,08:00:00,20:00:00,linea,2,1,9.1840254,45.4761613
22510,carico scarico merci,merci,08:00:00,11:00:00,linea,2,1,9.1831723,45.4740205
22523,carico scarico merci,merci,08:00:00,20:00:00,linea,1,3,9.2350197,45.469973
22554,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1843342,45.4707527
22587,carico scarico merci,,08:00:00,20:00:00,linea,2,3,9.2349749,45.4725125
22603,carico scarico merci,,08:00:00,20:00:00,linea,2,3,9.2316145,45.4726228
22620,carico scarico merci,,08:00:00,20:00:00,linea,3,3,9.2343319,45.4729204
22677,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1729828,45.4638163
22692,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1857157,45.4725079
22696,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1871955,45.4736945
22705,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1872999,45.4753282
22716,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1873153,45.4756876
22745,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1859211,45.475179
22767,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1757645,45.4652405
22772,carico scarico merci,merci,10:00:00,14:00:00,linea,1,1,9.18878,45.466917
22773,carico scarico merci,valori,08:00:00,18:00:00,linea,1,1,9.1885834,45.4668772
22777,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1871989,45.4679225
22783,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1863007,45.4662108
22791,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.185565,45.4683573
22795,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1856009,45.4689568
22796,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1850803,45.4691044
22805,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.178094,45.4650479
22809,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1793919,45.4638728
22812,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1793389,45.4631823
22817,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1791951,45.460685
22827,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1850656,45.4699461
22847,carico scarico merci,,08:00:00,20:00:00,linea,2,8,9.1556288,45.4939881
22855,carico scarico merci,,08:00:00,20:00:00,linea,4,8,9.153875,45.4949739
22858,carico scarico merci,,08:00:00,20:00:00,pettine,4,8,9.1517419,45.493442
22861,carico scarico merci,,08:00:00,20:00:00,pettine,2,8,9.1523598,45.4938428
22909,carico scarico merci,,08:00:00,20:00:00,linea,2,8,9.1520482,45.4924578
22917,carico scarico merci,,08:00:00,20:00:00,linea,3,8,9.1508406,45.4936029
22939,carico scarico merci,,08:00:00,20:00:00,linea,1,8,9.1476123,45.4951742
22943,carico scarico merci,,08:00:00,20:00:00,linea,2,8,9.1458235,45.4946469
22953,carico scarico merci,,08:00:00,20:00:00,linea,2,8,9.1436064,45.4953986
22954,carico scarico merci,,08:00:00,20:00:00,linea,1,8,9.1432861,45.4956165
22971,carico scarico merci,hotel,08:00:00,20:00:00,linea,2,8,9.1418614,45.4946529
22978,carico scarico merci,,08:00:00,20:00:00,linea,1,8,9.1434391,45.4952375
23017,carico scarico merci,,08:00:00,20:00:00,linea,1,1,9.1808281,45.4562593
23021,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1805461,45.4573567
23022,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1804847,45.4574132
23031,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.181807,45.4715285
23043,carico scarico merci,merci,08:00:00,20:00:00,pettine,4,1,9.1823591,45.4700305
23046,carico scarico merci,merci,08:00:00,20:00:00,pettine,2,1,9.1830526,45.4700556
23048,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1820031,45.4693944
23068,carico scarico merci,merci,07:00:00,10:00:00,linea,2,1,9.1830549,45.4665401
23075,carico scarico merci,merci,08:00:00,20:00:00,spina,1,1,9.1815496,45.4669252
23078,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1813126,45.4666268
23089,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1841637,45.4675319
23096,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1835659,45.4686919
23100,carico scarico merci,merci,08:00:00,20:00:00,linea,4,1,9.1954613,45.4563671
23142,carico scarico merci,valori,08:00:00,18:00:00,linea,1,1,9.1713248,45.4689561
23157,carico scarico merci,valori,08:00:00,20:00:00,pettine,1,1,9.1729074,45.4671516
23238,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1918745,45.4611285
23248,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1906753,45.4604945
23259,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1880929,45.4600516
23271,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1889558,45.4600213
23291,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1897914,45.4584704
23317,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1759922,45.4662337
23320,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1762524,45.4666614
23324,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1918843,45.4584377
23343,carico scarico merci,merci,08:00:00,20:00:00,pettine,2,1,9.1914924,45.4584413
23349,carico scarico merci,merci,08:00:00,20:00:00,linea,4,1,9.1753489,45.4675926
23352,carico scarico merci,merci,08:00:00,20:00:00,pettine,1,1,9.1910311,45.4587207
23354,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.2061644,45.5143235
23370,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1741265,45.4678516
23376,carico scarico merci,altro,08:00:00,20:00:00,linea,5,1,9.1765001,45.4685668
23466,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1900926,45.4571605
23485,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1584377,45.4933847
23517,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1573188,45.4934995
23518,carico scarico merci,merci,08:00:00,20:00:00,linea,4,1,9.1883611,45.4573064
23593,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1875765,45.4580669
23619,carico scarico merci,hotel,08:00:00,20:00:00,linea,1,1,9.1878565,45.458642
23646,carico scarico merci,,08:00:00,20:00:00,linea,2,8,9.1402533,45.5023232
23648,carico scarico merci,,08:00:00,20:00:00,linea,2,8,9.1421505,45.5017918
23659,carico scarico merci,,08:00:00,20:00:00,linea,3,8,9.1343712,45.504796
23715,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.187622,45.4605162
23717,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1876543,45.4601882
23724,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1843272,45.460954
23725,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.183537,45.4607265
23726,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1822332,45.4606766
23727,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.182256,45.4605576
23732,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1807387,45.4613412
23734,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1812556,45.4592951
23739,carico scarico merci,hotel,08:00:00,20:00:00,linea,2,1,9.1813983,45.4622377
23766,carico scarico merci,valori,08:00:00,18:00:00,linea,1,1,9.1833762,45.4638991
23771,carico scarico merci,valori,08:00:00,18:00:00,spina,1,1,9.1831613,45.4643012
23781,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1803314,45.458916
23783,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1814289,45.4590449
23787,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1819543,45.4588763
23797,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1826879,45.4603477
23800,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1838925,45.460391
23826,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1844562,45.4576985
23834,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1845278,45.4567187
23884,carico scarico merci,valori,08:00:00,18:00:00,linea,1,1,9.1848732,45.465862
23903,carico scarico merci,valori,08:00:00,18:00:00,linea,1,1,9.181943,45.4629728
23908,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1803576,45.4626956
23931,carico scarico merci,,08:00:00,20:00:00,pettine,3,8,9.1275838,45.4954176
24167,carico scarico merci,,08:00:00,20:00:00,linea,2,8,9.1287499,45.4993172
24176,carico scarico merci,,08:00:00,20:00:00,linea,2,8,9.1252349,45.4998935
24177,carico scarico merci,,08:00:00,20:00:00,linea,1,8,9.128782,45.5002044
24193,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1832069,45.457015
24195,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.187252,45.4570342
24200,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.0949185,45.4601821
24297,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.184906,45.4590923
24303,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1852984,45.4593481
24310,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.184833,45.458622
24432,carico scarico merci,poste,08:00:00,20:00:00,linea,3,1,9.1857453,45.4648571
24446,carico scarico merci,valori,08:00:00,19:00:00,linea,1,1,9.1892296,45.4662189
24454,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1886159,45.4654965
24469,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1873134,45.4639477
24470,carico scarico merci,merci,08:00:00,20:00:00,linea,4,1,9.1871991,45.4628894
24473,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1865959,45.4628494
24474,carico scarico merci,,14:00:00,16:00:00,pettine,4,1,9.1865746,45.4629707
24490,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.2254862,45.5227139
24508,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2279788,45.5202471
24527,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2288222,45.5184261
24693,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2293351,45.5207786
24997,carico scarico merci,,08:00:00,20:00:00,linea,2,7,9.0909947,45.4628698
25172,carico scarico merci,merci,08:00:00,20:00:00,linea,4,7,9.0857899,45.4628965
25308,carico scarico merci,,08:00:00,20:00:00,linea,1,9,9.2032925,45.5163582
25329,carico scarico merci,,08:00:00,20:00:00,linea,1,4,9.2286714,45.4380244
25362,carico scarico merci,,08:00:00,20:00:00,linea,4,4,9.2443602,45.4310539
25376,carico scarico merci,,08:00:00,20:00:00,linea,4,4,9.2450543,45.4314292
25735,carico scarico merci,,08:00:00,20:00:00,linea,3,2,9.2257039,45.512175
25820,carico scarico merci,,08:00:00,20:00:00,linea,4,2,9.2235027,45.5163155
25864,carico scarico merci,merci,08:00:00,20:00:00,linea,4,5,9.2036517,45.4345202
25900,carico scarico merci,,08:00:00,20:00:00,linea,2,5,9.1998246,45.4309755
25911,carico scarico merci,,08:00:00,20:00:00,linea,3,5,9.2019258,45.4310157
26017,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.0898058,45.4597935
26078,carico scarico merci,,08:00:00,20:00:00,linea,2,4,9.2417485,45.4372011
26174,carico scarico merci,valori,08:00:00,20:00:00,linea,3,1,9.1847342,45.4639803
26176,carico scarico merci,,08:00:00,20:00:00,linea,2,1,9.1853111,45.4647002
26189,carico scarico merci,valori,08:00:00,18:00:00,linea,2,1,9.1830427,45.463324
26196,carico scarico merci,merci,08:00:00,20:00:00,linea,5,1,9.1866468,45.4624569
26209,carico scarico merci,valori,08:00:00,18:00:00,linea,2,1,9.188609,45.4650125
26300,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1896505,45.4625376
26311,carico scarico merci,valori,08:00:00,20:00:00,linea,2,1,9.1903428,45.4618704
26312,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1900433,45.4611014
26438,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1966612,45.4617465
26447,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1971148,45.4623889
26451,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1992322,45.4622131
26455,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1943102,45.462421
26508,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1947864,45.4620746
26513,carico scarico merci,merci,08:00:00,20:00:00,spina,2,8,9.1555623,45.4927253
26524,carico scarico merci,,08:00:00,20:00:00,spina,2,8,9.1550148,45.49232
26525,carico scarico merci,,08:00:00,20:00:00,spina,2,8,9.1549665,45.4923586
26712,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1955151,45.4642872
26715,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1915905,45.4624642
26720,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1911016,45.4622038
26848,carico scarico merci,merci,08:00:00,20:00:00,linea,6,1,9.1925517,45.465511
26854,carico scarico merci,merci,08:00:00,20:00:00,pettine,2,1,9.193457,45.4659809
26861,carico scarico merci,merci,08:00:00,20:00:00,pettine,8,1,9.19228,45.4660959
26863,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1955692,45.4662701
26874,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1916724,45.5197799
26899,carico scarico merci,,08:00:00,20:00:00,linea,2,9,9.1889472,45.5173399
26906,carico scarico merci,,08:00:00,20:00:00,linea,2,9,9.1911293,45.5150803
26952,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.194237,45.5150041
26981,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1622964,45.4934463
27004,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1628608,45.4945637
27015,carico scarico merci,merci,08:00:00,20:00:00,linea,2,8,9.1649426,45.4934044
27068,carico scarico merci,,08:00:00,20:00:00,linea,2,9,9.1668881,45.5027846
27141,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1752676,45.5114383
27182,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.1802824,45.4407927
27198,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.1812255,45.4361774
27207,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.1825199,45.4361596
27280,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1851624,45.5021379
27308,carico scarico merci,,08:00:00,20:00:00,linea,3,9,9.2083606,45.5228756
27331,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2339632,45.4621889
27363,carico scarico merci,merci,08:00:00,20:00:00,spina,2,6,9.1552843,45.4388625
27368,carico scarico merci,merci,08:00:00,20:00:00,spina,2,6,9.1550912,45.4383146
27531,carico scarico merci,merci,08:00:00,20:00:00,linea,3,6,9.1628085,45.4308681
27557,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1184499,45.4609862
27667,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1177967,45.4734787
27671,carico scarico merci,merci,08:00:00,20:00:00,linea,3,7,9.1167151,45.4741211
27679,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.115162,45.474146
27740,carico scarico merci,,08:00:00,20:00:00,linea,2,3,9.2248151,45.4808287
27777,carico scarico merci,merci,08:00:00,20:00:00,linea,3,3,9.224993,45.4767476
27808,carico scarico merci,merci,08:00:00,20:00:00,spina,3,4,9.2294561,45.4676976
27827,carico scarico merci,merci,08:00:00,20:00:00,linea,2,7,9.1417442,45.4649427
28031,carico scarico merci,merci,08:00:00,20:00:00,pettine,4,7,9.1065621,45.4776653
28112,carico scarico merci,merci,08:00:00,20:00:00,linea,3,6,9.1512766,45.4413418
28117,carico scarico merci,valori,08:00:00,20:00:00,linea,1,6,9.1512145,45.4410644
28140,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.159848,45.4359181
28223,carico scarico merci,,08:00:00,20:00:00,linea,4,1,9.1935615,45.4691361
28228,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1948523,45.4675439
28231,carico scarico merci,valori,08:00:00,18:00:00,linea,1,1,9.1950716,45.4673482
28236,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1955658,45.4668535
28241,carico scarico merci,merci,08:00:00,20:00:00,linea,8,1,9.1958253,45.4669592
28242,carico scarico merci,merci,08:00:00,20:00:00,linea,4,1,9.1964417,45.4672528
28243,carico scarico merci,merci,08:00:00,20:00:00,linea,6,1,9.1958011,45.4678003
28292,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1946417,45.4629921
28390,carico scarico merci,merci,08:00:00,20:00:00,pettine,3,6,9.1643769,45.4336408
28408,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.2178712,45.4904651
28424,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1714222,45.4630704
28546,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2092837,45.4847974
28574,carico scarico merci,,08:00:00,20:00:00,linea,2,3,9.2094868,45.4829013
28619,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1923211,45.4762167
28621,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1937172,45.4759484
28867,carico scarico merci,30 min,08:00:00,20:00:00,linea,2,9,9.212729,45.5268618
28918,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2460854,45.5095562
28923,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.2493759,45.5101579
28983,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1585315,45.4507811
29050,carico scarico merci,merci,08:00:00,19:00:00,linea,3,3,9.2425858,45.4830953
29064,carico scarico merci,,08:00:00,20:00:00,linea,3,4,9.2296694,45.4437022
29095,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2149414,45.4438673
29096,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.2139531,45.4452018
29098,carico scarico merci,merci,08:00:00,20:00:00,linea,1,4,9.2143378,45.4446503
29125,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.156094,45.4442849
29174,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.1738431,45.4408953
29234,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1602048,45.4484359
29269,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.1861461,45.4399317
29278,carico scarico merci,merci,08:00:00,20:00:00,linea,1,5,9.1828696,45.4428071
29286,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.181346,45.4423244
29307,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.1800633,45.4417705
29363,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.1835314,45.4384855
29399,carico scarico merci,merci,08:00:00,20:00:00,linea,1,5,9.1816862,45.4322553
29400,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.1818214,45.432324
29407,carico scarico merci,merci,08:00:00,20:00:00,linea,1,5,9.1807975,45.4345229
29415,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.183696,45.4356369
29419,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.1839034,45.4348399
29420,carico scarico merci,30 min,08:00:00,20:00:00,linea,2,5,9.1840995,45.4348385
29462,carico scarico merci,merci,08:00:00,20:00:00,linea,1,5,9.1695944,45.4153732
29507,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1678931,45.4718168
29512,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1743784,45.4528619
29517,carico scarico merci,merci,08:00:00,20:00:00,pettine,1,1,9.1817736,45.4672087
29527,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1948137,45.4737695
29528,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1950087,45.4738493
29531,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1705823,45.459325
29533,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.17701,45.4583038
29534,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.176594,45.4550715
29536,carico scarico merci,merci,08:00:00,20:00:00,pettine,8,6,9.1725573,45.4557884
29554,carico scarico merci,merci,08:00:00,20:00:00,linea,2,6,9.1732871,45.4545251
29573,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1744639,45.4553384
29583,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.1769029,45.4463993
29614,carico scarico merci,merci,08:00:00,20:00:00,linea,4,1,9.1920591,45.4660962
29621,carico scarico merci,,08:00:00,20:00:00,pettine,21,1,9.1944052,45.4611319
29635,carico scarico merci,merci,06:00:00,22:00:00,linea,3,5,9.1808616,45.4520301
29648,carico scarico merci,merci,11:00:00,15:00:00,linea,1,5,9.1861286,45.4499732
29652,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.1864592,45.4516816
29661,carico scarico merci,merci,08:00:00,20:00:00,pettine,1,1,9.1677848,45.4665015
29662,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.193047,45.4604141
29663,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1654718,45.4629864
29675,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.183811,45.4709279
29677,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1841894,45.4714683
29681,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1852916,45.465219
29687,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1980073,45.4548055
29689,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1951279,45.4730573
29698,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.1885495,45.4514397
29700,carico scarico merci,merci,08:00:00,20:00:00,linea,1,5,9.1811351,45.4525791
29714,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1933543,45.4776707
29719,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1938995,45.4710207
29730,carico scarico merci,merci,08:00:00,20:00:00,pettine,4,1,9.1828859,45.4643852
29731,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1941682,45.4637668
29737,carico scarico merci,valori,08:00:00,18:00:00,linea,1,1,9.193704,45.4631354
29747,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1839319,45.4552856
29752,carico scarico merci,merci,08:00:00,20:00:00,linea,3,1,9.1754158,45.4643523
29755,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1825654,45.461694
29756,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1851554,45.461235
29757,carico scarico merci,merci,08:00:00,20:00:00,linea,2,5,9.1850377,45.4523821
29759,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1878788,45.4612726
29762,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1858915,45.463093
29765,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1817909,45.4532163
29771,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.2001924,45.4550365
29848,carico scarico merci,merci,08:00:00,20:00:00,linea,2,3,9.2075417,45.4788889
29889,carico scarico merci,merci,08:00:00,20:00:00,linea,3,2,9.2045837,45.4891436
29904,carico scarico merci,merci,08:00:00,20:00:00,linea,3,9,9.1914208,45.4907338
29944,carico scarico merci,merci,07:00:00,20:00:00,linea,2,9,9.1836864,45.4909676
30083,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1937983,45.469474
30107,carico scarico merci,,08:00:00,20:00:00,linea,2,1,9.1804567,45.4605751
30151,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1869653,45.4748418
30235,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1924065,45.4787831
30289,carico scarico merci,merci,08:00:00,20:00:00,linea,1,1,9.1907111,45.4750986
30319,carico scarico merci,merci,08:00:00,20:00:00,linea,2,1,9.1994624,45.455343
30348,carico scarico merci,valori,08:00:00,18:00:00,linea,1,1,9.1839368,45.4636782
30399,carico scarico merci,merci,08:00:00,20:00:00,pettine,2,6,9.1681083,45.4568602
30443,carico scarico merci,merci,08:00:00,20:00:00,pettine,2,6,9.1613826,45.4548584
30469,carico scarico merci,merci,08:00:00,20:00:00,linea,3,6,9.1647145,45.4560792
30479,carico scarico merci,merci,08:00:00,20:00:00,pettine,2,6,9.1650082,45.4558729
30542,carico scarico merci,merci,08:00:00,20:00:00,linea,1,2,9.2177862,45.4868848
30836,carico scarico merci,merci,08:00:00,20:00:00,linea,2,2,9.1974559,45.4950445
31058,carico scarico merci,merci,08:00:00,20:00:00,linea,2,9,9.1914545,45.499074
31188,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2325812,45.4651363
31214,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.2301331,45.4637156
31219,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.2301537,45.4628202
31233,carico scarico merci,merci,08:00:00,20:00:00,linea,2,4,9.2291647,45.4656317
31371,carico scarico merci,merci,08:00:00,20:00:00,linea,3,4,9.2325675,45.4661433
31389,carico scarico merci,,08:00:00,20:00:00,linea,2,4,9.2314928,45.4677657
31508,carico scarico merci,merci,08:00:00,20:00:00,pettine,4,3,9.2249816,45.4693849
